decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source
2026-08-12,G2EV34.SA,G2EV34,bdr,GE VERNOVA,DRN,BRG2EVBDR003,2026-08-12,268.07,353272.3356666667,60,90,2099,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,NOKI34.SA,NOKI34,bdr,NOKIA CORP,DRN,BRNOKIBDR005,2026-08-12,53.39,340880.8908333333,60,1534,17081,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BAER39.SA,BAER39,bdr,US AEROSPACE,DRE,BRBAERBDR003,2026-08-12,65.04,338458.2095,60,504,10558,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEFV39.SA,BEFV39,bdr,MSCIEAFEVALU,DRE,BRBEFVBDR004,2026-08-12,70.22,333998.52055555553,54,3,26,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIYE39.SA,BIYE39,bdr,BKR US ENER,DRE,BRBIYEBDR002,2026-08-12,111.54,333167.46300000005,60,95,3137,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEWT39.SA,BEWT39,bdr,MSCI TAIWAN,DRE,BRBEWTBDR003,2026-08-12,91.81,332491.0476271187,59,1882,2720,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BTLT39.SA,BTLT39,bdr,BKR 20YR TRS,DRE ED,BRBTLTBDR004,2026-08-12,28.29,328379.67416666663,60,22,20125,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEMC39.SA,BEMC39,bdr,BKR EME XCHI,DRE,BRBEMCBDR000,2026-08-12,100.0,325563.41555555555,45,3,4902,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S2EA34.SA,S2EA34,bdr,SEA LTD,DRN,BRS2EABDR003,2026-08-12,27.72,324095.1653333333,60,413,26119,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S1PO34.SA,S1PO34,bdr,SPOTIFY TECH,DRN,BRS1POBDR002,2026-08-12,634.73,320498.67966666666,60,30,95,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PEPB34.SA,PEPB34,bdr,PEPSICO INC,DRN,BRPEPBBDR005,2026-08-12,47.98,302473.52766666666,60,57,2327,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BURT39.SA,BURT39,bdr,BKR MS WLD,DRE,BRBURTBDR009,2026-08-12,72.79,288401.1613636364,44,460,4110,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GEOO34.SA,GEOO34,bdr,GEAEROSPACE,DRN,BRGEOOBDR000,2026-08-12,95.02,284987.51103448274,58,15,6926,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,Q2SC34.SA,Q2SC34,bdr,QUANTUMSCAPE,DRN,BRQ2SCBDR001,2026-08-12,10.72,277523.9049152543,59,14,67,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,V2TX34.SA,V2TX34,bdr,VTEX,DRN,BRV2TXBDR008,2026-08-12,20.77,273400.54566666664,60,10,58,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,M2PM34.SA,M2PM34,bdr,MP MATERIALS,DRN,BRM2PMBDR000,2026-08-12,55.91,271612.89883333334,60,47,6211,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIWM39.SA,BIWM39,bdr,RUSSELL 2000,DRE,BRBIWMBDR009,2026-08-12,78.52,270190.056,60,55,473,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEWC39.SA,BEWC39,bdr,MSCI CANADA,DRE,BRBEWCBDR009,2026-08-12,79.69,269511.3326,50,1,3200,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DOLL39.SA,DOLL39,bdr,BKR DOLL ETF,DRE ED,BRDOLLBDR008,2026-08-12,52.12,255126.99480000001,50,1,7,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S1BS34.SA,S1BS34,bdr,SIBANYE STIL,DRN,BRS1BSBDR003,2026-08-12,27.9,252385.43433333334,60,1752,14356,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,F2IC34.SA,F2IC34,bdr,FAIR ISAAC C,DRN,BRF2ICBDR005,2026-08-12,118.79,248434.798125,48,1,83,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,V1ST34.SA,V1ST34,bdr,VISTRA CORP,DRN,BRV1STBDR000,2026-08-12,54.39,242987.7079310345,58,17,7623,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1PP34.SA,A1PP34,bdr,APPLOVIN CO,DRN,BRA1PPBDR009,2026-08-12,49.16,242182.8715,60,60,8565,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,OXYP34.SA,OXYP34,bdr,OCCIDENT PTR,DRN,BROXYPBDR000,2026-08-12,50.46,234160.48183333332,60,19,2168,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIVE39.SA,BIVE39,bdr,SP500 VALUE,DRE,BRBIVEBDR008,2026-08-12,81.65,231192.91,60,32,1063,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIBB39.SA,BIBB39,bdr,ICE BIOTECH,DRE,BRBIBBBDR006,2026-08-12,69.44,226407.729375,48,4,103,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,TMOS34.SA,TMOS34,bdr,THERMFISCHER,DRN,BRTMOSBDR007,2026-08-12,64.77,207613.99473684208,57,10,1851,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BQUA39.SA,BQUA39,bdr,MSCIUSQUAL F,DRE,BRBQUABDR001,2026-08-12,77.69,206029.31886792454,53,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ARGT39.SA,ARGT39,bdr,GX ARGENTINA,DRE,BRARGTBDR000,2026-08-12,47.27,202769.44666666668,60,9,303,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEWG39.SA,BEWG39,bdr,MSCI GERMANY,DRE,BRBEWGBDR000,2026-08-12,75.55,200809.44482142857,56,5,114,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,COWC34.SA,COWC34,bdr,COSTCO,DRN,BRCOWCBDR006,2026-08-12,122.28,198303.18000000002,60,27,5375,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PFIZ34.SA,PFIZ34,bdr,PFIZER,DRN,BRPFIZBDR006,2026-08-12,33.9,197635.91116666666,60,53,7919,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BMTU39.SA,BMTU39,bdr,MSCIUSAMOM F,DRE,BRBMTUBDR000,2026-08-12,81.66,195171.27479166666,48,2,850,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEUW39.SA,BEUW39,bdr,BKR EQUALWG,DRE,BRBEUWBDR001,2026-08-12,76.48,193939.38765957448,47,209,3918,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BLAK34.SA,BLAK34,bdr,BLACKROCK,DRN,BRBLAKBDR003,2026-08-12,91.48,190369.492,60,1048,4807,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,MOSC34.SA,MOSC34,bdr,MOSAIC CO,DRN,BRMOSCBDR003,2026-08-12,19.52,184028.7127118644,59,23,12976,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DHER34.SA,DHER34,bdr,DANAHER CORP,DRN,BRDHERBDR004,2026-08-12,38.27,182416.60296296296,54,2,54,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,QUBT34.SA,QUBT34,bdr,QUANTUM COMP,DRN,BRQUBTBDR001,2026-08-12,46.16,179816.99333333332,60,55,402,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S2HO34.SA,S2HO34,bdr,SHOPIFY INC,DRN,BRS2HOBDR007,2026-08-12,6.47,179316.51633333333,60,35,61266,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RYTT34.SA,RYTT34,bdr,RAYTHEONTECH,DRN,BRRYTTBDR003,2026-08-12,192.45,178864.50586206897,58,18,152,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,N1CL34.SA,N1CL34,bdr,NORWEGIAN CR,DRN,BRN1CLBDR001,2026-08-12,96.7,173849.62322580646,31,5,47,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,H1PE34.SA,H1PE34,bdr,HEWLETT PACK,DRN,BRH1PEBDR006,2026-08-12,302.0,173719.9322413793,58,22,291,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,Z1TS34.SA,Z1TS34,bdr,ZOETIS INC,DRN,BRZ1TSBDR006,2026-08-12,23.66,172381.41649122807,57,7,859,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,MRCK34.SA,MRCK34,bdr,MERCK,DRN,BRMRCKBDR003,2026-08-12,86.71,169254.94533333334,60,69,4119,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ACNB34.SA,ACNB34,bdr,ACCENTURE,DRN,BRACNBBDR006,2026-08-12,916.0,162296.31775510203,49,2,35,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,TEXA34.SA,TEXA34,bdr,TEXAS INC,DRN,BRTEXABDR003,2026-08-12,95.4,156309.7525,60,6,571,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,HPQB34.SA,HPQB34,bdr,HP COMPANY,DRN,BRHPQBBDR006,2026-08-12,153.99,155307.91783333334,60,28,1822,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,C1CJ34.SA,C1CJ34,bdr,CAMECO CORP,DRN,BRC1CJBDR008,2026-08-12,102.6,152732.9829090909,55,6,91,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,T2ER34.SA,T2ER34,bdr,TERADYNE INC,DRN,BRT2ERBDR006,2026-08-12,116.15,147927.19103448276,58,17,1932,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1KA34.SA,A1KA34,bdr,AKAMAI TECHN,DRN,BRA1KABDR002,2026-08-12,53.35,147046.49859649123,57,32,3284,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIYW39.SA,BIYW39,bdr,US TECHNOLOG,DRE,BRBIYWBDR004,2026-08-12,37.32,145672.9174576271,59,2,1701,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,TMCO34.SA,TMCO34,bdr,TOYOTAMO,DRN,BRTMCOBDR001,2026-08-12,60.83,145168.55899999998,60,12,1614,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEFA39.SA,BEFA39,bdr,MSCI EAFE,DRE,BRBEFABDR008,2026-08-12,69.99,144068.80833333332,36,9,7000,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,Z2SC34.SA,Z2SC34,bdr,ZSCALER INC,DRN,BRZ2SCBDR000,2026-08-12,30.55,140204.22280701753,57,5,507,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DEEC34.SA,DEEC34,bdr,DEERE CO,DRN,BRDEECBDR003,2026-08-12,107.7,138558.88283333334,60,14,919,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BITO39.SA,BITO39,bdr,CORE SP TOTA,DRE,BRBITOBDR001,2026-08-12,88.01,137991.0079310345,58,4,62,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AXPB34.SA,AXPB34,bdr,AMERICAN EXP,DRN,BRAXPBBDR007,2026-08-12,177.17,134836.0175,60,8,27,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIXU39.SA,BIXU39,bdr,BKR TI STOCK,DRE,BRBIXUBDR000,2026-08-12,84.24,134051.80381818183,55,19,10106,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S1YY34.SA,S1YY34,bdr,SYSCO CORP,DRN,BRS1YYBDR003,2026-08-12,217.32,131210.63615384616,13,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1PH34.SA,A1PH34,bdr,AMPHENOL COR,DRN,BRA1PHBDR006,2026-08-12,435.7,130030.2113559322,59,4,42,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,E1CO34.SA,E1CO34,bdr,ECOPETROL SA,DRN,BRE1COBDR006,2026-08-12,43.8,126599.67916666667,60,16,249,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,COPH34.SA,COPH34,bdr,COPHILLIPS,DRN,BRCOPHBDR009,2026-08-12,54.57,125965.49583333333,60,47,2177,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,TSNF34.SA,TSNF34,bdr,TYSON FOODS,DRN EB,BRTSNFBDR003,2026-08-12,58.38,125667.79,24,6,604,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AALL34.SA,AALL34,bdr,AMERICAN AIR,DRN,BRAALLBDR003,2026-08-12,78.12,125548.05816666667,60,8,120,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S2ED34.SA,S2ED34,bdr,SOLAR TECH,DRN,BRS2EDBDR007,2026-08-12,4.8,125248.009,60,76,49542,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ABBV34.SA,ABBV34,bdr,ABBVIE,DRN,BRABBVBDR001,2026-08-12,81.0,123983.74366666666,60,16,3018,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,Z1TA34.SA,Z1TA34,bdr,ZETA GLOBAL,DRN,BRZ1TABDR004,2026-08-12,74.19,123514.44411764707,51,11,41,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,COLG34.SA,COLG34,bdr,COLGATE,DRN,BRCOLGBDR000,2026-08-12,68.15,122450.61316666666,60,11,738,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GMCO34.SA,GMCO34,bdr,GENERAL MOT,DRN,BRGMCOBDR008,2026-08-12,112.01,120478.51983333334,60,8,884,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1PO34.SA,A1PO34,bdr,APOLLO GLOBL,DRN,BRA1POBDR002,2026-08-12,47.91,118798.01466666667,60,17,7123,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CHME34.SA,CHME34,bdr,CME GROUP,DRN,BRCHMEBDR007,2026-08-12,67.2,118169.9626923077,26,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BSTI39.SA,BSTI39,bdr,BKR STIP,DRE ED,BRBSTIBDR002,2026-08-12,51.91,116073.05063829786,47,9,2211,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SIVR39.SA,SIVR39,bdr,ABDEN SILV,DRE,BRSIVRBDR004,2026-08-12,107.69,111873.83949152543,59,14,587,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PGCO34.SA,PGCO34,bdr,PG,DRN,BRPGCOBDR001,2026-08-12,53.25,109960.90816666668,60,74,7743,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,W1BD34.SA,W1BD34,bdr,WARNER DISCO,DRN,BRW1BDBDR009,2026-08-12,141.8,109852.54894736843,38,2,3,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1LN34.SA,A1LN34,bdr,ALNYLAM PHAR,DRN,BRA1LNBDR003,2026-08-12,58.08,107042.29771428571,35,4,1024,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CMCS34.SA,CMCS34,bdr,COMCAST,DRN,BRCMCSBDR008,2026-08-12,26.13,106850.67,60,6,366,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,UPSS34.SA,UPSS34,bdr,UPS,DRN,BRUPSSBDR009,2026-08-12,33.59,104126.18152173913,46,4,283,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,C1CL34.SA,C1CL34,bdr,CARNIVAL COR,DRN ED,BRC1CLBDR004,2026-08-12,143.52,103493.92166666666,54,2,115,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BCLO39.SA,BCLO39,bdr,GX CLOUD CPT,DRE,BRBCLOBDR001,2026-08-12,47.95,102225.98818181817,44,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,N1DA34.SA,N1DA34,bdr,NASDAQ INC,DRN,BRN1DABDR002,2026-08-12,246.75,100259.3895,60,12,358,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,I1SR34.SA,I1SR34,bdr,INTUITIVE SU,DRN,BRI1SRBDR001,2026-08-12,103.75,99550.0798275862,58,6,422,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,T2TD34.SA,T2TD34,bdr,TRADE DESK,DRN,BRT2TDBDR004,2026-08-12,0.71,98851.60516666666,60,50,168486,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A2XO34.SA,A2XO34,bdr,AXON ENTERPR,DRN,BRA2XOBDR004,2026-08-12,172.27,97861.35982142856,56,22,203,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,O1KT34.SA,O1KT34,bdr,OKTA INC,DRN,BRO1KTBDR006,2026-08-12,38.31,96278.76362068966,58,11,31,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BHYG39.SA,BHYG39,bdr,BKR IBOXX HY,DRE ED,BRBHYGBDR009,2026-08-12,51.5,93910.563,60,17,398,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIEI39.SA,BIEI39,bdr,BKR 3 7 YRTR,DRE ED,BRBIEIBDR005,2026-08-12,50.13,91996.5895,60,11,306,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,P1LD34.SA,P1LD34,bdr,PROLOGIS INC,DRN,BRP1LDBDR007,2026-08-12,60.74,91301.55379310345,58,53,204,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,EVEB31.SA,EVEB31,bdr,EVE BRASIL,DR1,BREVEBBDR007,2026-08-12,14.1,90595.6715,60,47,11886,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,E2AG34.SA,E2AG34,bdr,EAGLE MATLS,DRN,BRE2AGBDR004,2026-08-12,67.0,89247.43214285714,14,1,1000,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RIGG34.SA,RIGG34,bdr,TRANSOCEAN,DRN,BRRIGGBDR000,2026-08-12,29.53,88661.99525423728,59,5,65,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,M1CK34.SA,M1CK34,bdr,MCKESSON COR,DRN,BRM1CKBDR004,2026-08-12,72.45,85638.87166666667,54,2,90,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BKWB39.SA,BKWB39,bdr,KR CSI CHINA,DRE,BRBKWBBDR008,2026-08-12,141.9,83717.40607142857,28,2,140,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DBAG34.SA,DBAG34,bdr,DEUTSCHE AK,DRN,BRDBAGBDR008,2026-08-12,198.2,83425.79881355932,59,7,28,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
