decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2020-01-02,GBIO33.SA,GBIO33,bdr,BIOTOSCANA,DR3,BRGBIOBDR008,2020-01-02,9.93,6592113.85,60,661,134400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MELI34.SA,MELI34,bdr,MERCADOLIBRE,DRN,BRMELIBDR006,2020-01-02,245.6,2806447.5714285714,56,1,4300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BABA34.SA,BABA34,bdr,ALIBABAGR,DRN,BRBABABDR005,2020-01-02,892.29,2655633.8666666667,15,2,1600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,WSON33.SA,WSON33,bdr,WILSON SONS,DR3,BRWSONBDR009,2020-01-02,46.0,1758003.0166666666,60,39,16600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GPRK34.SA,GPRK34,bdr,GEOPARK LTD,DRN,BRGPRKBDR007,2020-01-02,88.58,1568134.0,2,2,25100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BERK34.SA,BERK34,bdr,BERKSHIRE,DRN,BRBERKBDR002,2020-01-02,921.84,1185682.5238095238,42,3,11700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,AMZO34.SA,AMZO34,bdr,AMAZON,DRN,BRAMZOBDR002,2020-01-02,3803.38,1092987.7924528301,53,2,300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GOGL34.SA,GOGL34,bdr,ALPHABET,DRN A,BRGOGLBDR001,2020-01-02,221.12,1083012.4827586208,58,6,7000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MSFT34.SA,MSFT34,bdr,MICROSOFT,DRN,BRMSFTBDR005,2020-01-02,646.28,1032017.5178571428,56,2,500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,AAPL34.SA,AAPL34,bdr,APPLE,DRN,BRAAPLBDR004,2020-01-02,121.34,911391.0833333334,60,9,12700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XRXB34.SA,XRXB34,bdr,XEROX CORP,DRN ED,BRXRXBBDR005,2020-01-02,147.68,752895.0,3,2,15000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,DISB34.SA,DISB34,bdr,WALT DISNEY,DRN,BRDISBBDR006,2020-01-02,590.95,669919.8545454545,55,2,1300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VISA34.SA,VISA34,bdr,VISA INC,DRN,BRVISABDR000,2020-01-02,765.79,656089.9807692308,52,1,500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CMCS34.SA,CMCS34,bdr,COMCAST,DRN,BRCMCSBDR008,2020-01-02,181.63,653075.0,58,1,2800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MUTC34.SA,MUTC34,bdr,MICRON TECHN,DRN,BRMUTCBDR008,2020-01-02,221.83,626334.6666666666,12,1,700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,COWC34.SA,COWC34,bdr,COSTCO,DRN,BRCOWCBDR006,2020-01-02,294.12,562703.509090909,55,1,2100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MCDC34.SA,MCDC34,bdr,MCDONALDS,DRN,BRMCDCBDR000,2020-01-02,200.54,560112.75,56,1,2000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HOME34.SA,HOME34,bdr,HOME DEPOT,DRN,BRHOMEBDR002,2020-01-02,440.76,556733.5,56,1,200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GOGL35.SA,GOGL35,bdr,ALPHABET,DRN C,BRGOGLBDR019,2020-01-02,220.36,538657.2068965518,29,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,JNJB34.SA,JNJB34,bdr,JOHNSON,DRN,BRJNJBBDR002,2020-01-02,588.08,531719.4736842106,57,2,600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FBOK34.SA,FBOK34,bdr,FACEBOOK,DRN,BRFBOKBDR006,2020-01-02,421.2,518948.15555555554,45,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MSCD34.SA,MSCD34,bdr,MASTERCARD,DRN,BRMSCDBDR006,2020-01-02,1213.75,503989.1041666667,48,2,2500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PYPL34.SA,PYPL34,bdr,PAYPAL HOLD,DRN,BRPYPLBDR002,2020-01-02,224.73,396907.875,24,1,3000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,JPMC34.SA,JPMC34,bdr,JPMORGAN,DRN,BRJPMCBDR009,2020-01-02,284.41,379751.71698113205,53,3,700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,NFLX34.SA,NFLX34,bdr,NETFLIX,DRN,BRNFLXBDR000,2020-01-02,1330.42,370375.8510638298,47,1,1000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GPIV33.SA,GPIV33,bdr,GP INVEST,DR3,BRGPIVBDR003,2020-01-02,6.6,360761.9310344828,58,4,2700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TEXA34.SA,TEXA34,bdr,TEXAS INC,DRN,BRTEXABDR003,2020-01-02,517.5,352242.03921568627,51,1,200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,UNHH34.SA,UNHH34,bdr,UNITEDHEALTH,DRN,BRUNHHBDR000,2020-01-02,233.65,351434.4117647059,34,1,11000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TSLA34.SA,TSLA34,bdr,TESLA INC,DRN,BRTSLABDR008,2020-01-02,433.86,347940.4,40,2,2000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PEPB34.SA,PEPB34,bdr,PEPSICO INC,DRN,BRPEPBBDR005,2020-01-02,547.15,343817.54545454547,55,1,1000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SBUB34.SA,SBUB34,bdr,STARBUCKS,DRN,BRSBUBBDR005,2020-01-02,357.71,318744.7090909091,55,1,1000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,WALM34.SA,WALM34,bdr,WAL MART,DRN,BRWALMBDR005,2020-01-02,120.08,264606.6551724138,58,2,1800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PGCO34.SA,PGCO34,bdr,PG,DRN,BRPGCOBDR001,2020-01-02,497.7,239265.75,24,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ITLC34.SA,ITLC34,bdr,INTEL,DRN,BRITLCBDR005,2020-01-02,243.88,222170.66666666666,42,1,600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,IBMB34.SA,IBMB34,bdr,IBM,DRN,BRIBMBBDR003,2020-01-02,545.97,208343.625,16,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BCSA34.SA,BCSA34,bdr,SANTANDER,DRN,BRBCSABDR005,2020-01-02,16.77,203355.26666666666,15,2,200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BOAC34.SA,BOAC34,bdr,BANK AMERICA,DRN,BRBOACBDR004,2020-01-02,143.85,201814.49019607843,51,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CVSH34.SA,CVSH34,bdr,CVS HEALTH,DRN,BRCVSHBDR008,2020-01-02,149.19,187538.04347826086,23,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CHVX34.SA,CHVX34,bdr,CHEVRON,DRN,BRCHVXBDR008,2020-01-02,245.44,172778.0,34,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CTGP34.SA,CTGP34,bdr,CITIGROUP,DRN,BRCTGPBDR000,2020-01-02,327.27,162300.9642857143,28,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,WFCO34.SA,WFCO34,bdr,WELLS FARGO,DRN,BRWFCOBDR009,2020-01-02,216.74,154168.04444444444,45,2,600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,COPH34.SA,COPH34,bdr,COPHILLIPS,DRN,BRCOPHBDR009,2020-01-02,66.28,147420.875,24,1,10000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ATTB34.SA,ATTB34,bdr,ATT INC,DRN,BRATTBBDR007,2020-01-02,157.44,146633.0975609756,41,1,200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PFIZ34.SA,PFIZ34,bdr,PFIZER,DRN,BRPFIZBDR006,2020-01-02,157.65,139355.91304347827,46,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VERZ34.SA,VERZ34,bdr,VERIZON,DRN,BRVERZBDR008,2020-01-02,246.6,138918.4054054054,37,1,100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EXXO34.SA,EXXO34,bdr,EXXON MOBIL,DRN,BREXXOBDR006,2020-01-02,71.54,122297.14,50,1,400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GEOO34.SA,GEOO34,bdr,GE,DRN ED,BRGEOOBDR000,2020-01-02,47.9,78937.67346938775,49,7,5100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,USSX34.SA,USSX34,bdr,US STEEL,DRN,BRUSSXBDR003,2020-01-02,45.15,77037.63636363637,11,2,1100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,K1SS34.SA,K1SS34,bdr,KOHLS CORP,DRN,BRK1SSBDR005,2020-01-02,200.0,40000.0,1,2,200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MACY34.SA,MACY34,bdr,MACY S,DRN,BRMACYBDR000,2020-01-02,66.9,22168.636363636364,22,1,500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CHKE34.SA,CHKE34,bdr,CHESAPEAKE,DRN,BRCHKEBDR001,2020-01-02,3.46,12361.869565217392,23,2,200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PETR4.SA,PETR4,equity,PETROBRAS,PN  EJ  N2,BRPETRACNPR6,2020-01-02,30.7,1435135683.3166666,60,64405,37774500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VALE3.SA,VALE3,equity,VALE,ON  EJ  NM,BRVALEACNOR0,2020-01-02,54.33,873599312.5166667,60,40516,17509700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ITUB4.SA,ITUB4,equity,ITAUUNIBANCO,PN  ED  N1,BRITUBACNPR1,2020-01-02,38.03,735191072.4833333,60,45363,20666100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BBDC4.SA,BBDC4,equity,BRADESCO,PN  EJ  N1,BRBBDCACNPR8,2020-01-02,37.51,664885344.6,60,45286,18806600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BBAS3.SA,BBAS3,equity,BRASIL,ON      NM,BRBBASACNOR3,2020-01-02,53.8,605905448.3166667,60,39662,13159900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MGLU3.SA,MGLU3,equity,MAGAZ LUIZA,ON  EJ  NM,BRMGLUACNOR2,2020-01-02,49.33,538071126.0333333,60,24821,7400200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,B3SA3.SA,B3SA3,equity,B3,ON  EDJ NM,BRB3SAACNOR6,2020-01-02,45.11,464160648.8333333,60,48648,19968600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ABEV3.SA,ABEV3,equity,AMBEV S/A,ON  EJ,BRABEVACNOR1,2020-01-02,19.2,375592065.75,60,31581,16011300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,JBSS3.SA,JBSS3,equity,JBS,ON      NM,BRJBSSACNOR8,2020-01-02,27.2,370751658.75,60,41044,14804300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VVAR3.SA,VVAR3,equity,VIAVAREJO,ON      NM,BRVVARACNOR1,2020-01-02,11.73,321146037.9,60,77034,40413200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PETR3.SA,PETR3,equity,PETROBRAS,ON      N2,BRPETRACNOR9,2020-01-02,32.8,312643406.6,60,15892,6660800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ITSA4.SA,ITSA4,equity,ITAUSA,PN      N1,BRITSAACNPR7,2020-01-02,14.35,233886559.75,60,36538,18284800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GNDI3.SA,GNDI3,equity,INTERMEDICA,ON      NM,BRGNDIACNOR2,2020-01-02,71.66,220045189.91666666,60,16994,4014800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GGBR4.SA,GGBR4,equity,GERDAU,PN      N1,BRGGBRACNPR8,2020-01-02,20.76,216964795.0,60,26156,13591400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RENT3.SA,RENT3,equity,LOCALIZA,ON  EJB NM,BRRENTACNOR4,2020-01-02,49.62,212229269.63333333,60,13251,3085100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SUZB3.SA,SUZB3,equity,SUZANO S.A.,ON      NM,BRSUZBACNOR0,2020-01-02,40.79,204934252.93333334,60,14457,3978400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LREN3.SA,LREN3,equity,LOJAS RENNER,ON  EJ  NM,BRLRENACNOR1,2020-01-02,57.5,199682248.91666666,60,15652,2991800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BRFS3.SA,BRFS3,equity,BRF SA,ON      NM,BRBRFSACNOR8,2020-01-02,35.88,189579819.63333333,60,11271,3210200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
