decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2023-01-02,XPBR31.SA,XPBR31,bdr,XP INC,DR1,BRXPBRBDR001,2023-01-02,75.61,81388567.96483333,60,8171,452524,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SLBG34.SA,SLBG34,bdr,SCHLUMBERGER,DRN,BRSLBGBDR003,2023-01-02,139.58,194635.24085714284,35,4,769,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,P2AN34.SA,P2AN34,bdr,PALOALTO NET,DRN,BRP2ANBDR007,2023-01-02,12.15,192788.45033898306,59,14,1187,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GPIV33.SA,GPIV33,bdr,GP INVEST,DR3,BRGPIVBDR003,2023-01-02,2.6,190761.97216666667,60,41,16628,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,A1MT34.SA,A1MT34,bdr,APPLIED MATE,DRN,BRA1MTBDR008,2023-01-02,52.8,190253.96779661017,59,3,9,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,P1LD34.SA,P1LD34,bdr,PROLOGIS INC,DRN,BRP1LDBDR007,2023-01-02,50.5,189711.41583333336,60,5,14,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ASML34.SA,ASML34,bdr,ASML HOLD,DRN,BRASMLBDR003,2023-01-02,51.43,183229.29870370368,54,15,704,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BIVW39.SA,BIVW39,bdr,SP500GROWTH,DRE,BRBIVWBDR000,2023-01-02,39.38,183170.10173076924,52,5,90,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BIYT39.SA,BIYT39,bdr,BKR 7 10 YRT,DRE,BRBIYTBDR000,2023-01-02,56.0,178801.5170212766,47,2,21,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ATVI34.SA,ATVI34,bdr,ACTIVISION,DRN,BRATVIBDR008,2023-01-02,407.49,178420.29,60,14,55,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CAPH34.SA,CAPH34,bdr,CAPRI HOLDI,DRN,BRCAPHBDR008,2023-01-02,302.89,172138.34,8,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,C1SU34.SA,C1SU34,bdr,CREDIT SUISS,DRN,BRC1SUBDR001,2023-01-02,8.32,163286.29333333333,60,18,682,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CSCO34.SA,CSCO34,bdr,CISCO,DRN,BRCSCOBDR004,2023-01-02,51.17,153453.31883333332,60,9,67,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,E1DU34.SA,E1DU34,bdr,NEW ORIENTAL,DRN,BRE1DUBDR001,2023-01-02,12.67,152058.76666666666,60,23,711,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,W1DA34.SA,W1DA34,bdr,WORKDAY INC,DRN,BRW1DABDR001,2023-01-02,55.36,149316.72578947368,19,1,16,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,USSX34.SA,USSX34,bdr,US STEEL,DRN,BRUSSXBDR003,2023-01-02,132.17,148320.03912280704,57,2,31,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,A1RE34.SA,A1RE34,bdr,ALEXANDRIA R,DRN ED,BRA1REBDR009,2023-01-02,192.81,147982.15647058823,34,6,69,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BLAK34.SA,BLAK34,bdr,BLACKROCK,DRN,BRBLAKBDR003,2023-01-02,59.03,145289.51366666667,60,57,636,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,B1IL34.SA,B1IL34,bdr,BILIBILI INC,DRN,BRB1ILBDR002,2023-01-02,24.15,145187.90491525424,59,10,223,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CATP34.SA,CATP34,bdr,CATERPILLAR,DRN,BRCATPBDR003,2023-01-02,81.35,144876.463,60,37,1149,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ATTB34.SA,ATTB34,bdr,ATT INC,DRN,BRATTBBDR007,2023-01-02,32.98,140121.94516666667,60,51,1490,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SBUB34.SA,SBUB34,bdr,STARBUCKS,DRN,BRSBUBBDR005,2023-01-02,525.16,134888.712,60,6,21,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ABBV34.SA,ABBV34,bdr,ABBVIE,DRN,BRABBVBDR001,2023-01-02,55.0,130028.70322033898,59,30,192,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,Z1OM34.SA,Z1OM34,bdr,ZOOM VIDEO,DRN,BRZ1OMBDR000,2023-01-02,14.67,128879.16372881357,59,3,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SNEC34.SA,SNEC34,bdr,SONY GROUP,DRN,BRSNECBDR002,2023-01-02,404.51,127089.7685,60,9,25,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BEWG39.SA,BEWG39,bdr,MSCI GERMANY,DRE,BRBEWGBDR000,2023-01-02,43.66,121271.2696153846,52,1,4,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EQIX34.SA,EQIX34,bdr,EQUINIX INC,DRN,BREQIXBDR002,2023-01-02,44.22,120792.33899999999,60,9,66,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MMMC34.SA,MMMC34,bdr,3M,DRN,BRMMMCBDR000,2023-01-02,161.44,117638.1195,60,31,127,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,J2BL34.SA,J2BL34,bdr,JABIL INC,DRN,BRJ2BLBDR007,2023-01-02,45.9,116136.75,4,1,10,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,T1OW34.SA,T1OW34,bdr,AMERICAN TOW,DRN ED,BRT1OWBDR007,2023-01-02,47.64,114508.2413559322,59,4,31,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,H1CA34.SA,H1CA34,bdr,HCA HEALTHCA,DRN,BRH1CABDR002,2023-01-02,64.49,113994.3984375,32,2,2,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,A2MC34.SA,A2MC34,bdr,AMC ENTERT H,DRN,BRA2MCBDR002,2023-01-02,3.52,113882.62233333333,60,29,7245,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,A1ZN34.SA,A1ZN34,bdr,ASTRAZENECA,DRN,BRA1ZNBDR003,2023-01-02,59.86,108858.9679661017,59,3,132,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VLOE34.SA,VLOE34,bdr,VALERO ENER,DRN,BRVLOEBDR005,2023-01-02,335.11,107019.19541666667,48,24,314,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CTGP34.SA,CTGP34,bdr,CITIGROUP,DRN,BRCTGPBDR000,2023-01-02,40.75,105420.09916666667,60,20,1051,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,B1TI34.SA,B1TI34,bdr,BRITISH AMER,DRN ED,BRB1TIBDR005,2023-01-02,43.04,102900.18549999999,60,46,457,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BCSA34.SA,BCSA34,bdr,SANTANDER,DRN,BRBCSABDR005,2023-01-02,15.74,99937.24066666666,60,104,1000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,KHCB34.SA,KHCB34,bdr,KRAFT HEINZ,DRN,BRKHCBBDR007,2023-01-02,54.5,99669.51216666667,60,15,172,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DBAG34.SA,DBAG34,bdr,DEUTSCHE AK,DRN,BRDBAGBDR008,2023-01-02,61.81,99510.6326923077,52,1,10,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,N1DA34.SA,N1DA34,bdr,NASDAQ INC,DRN,BRN1DABDR002,2023-01-02,165.4,97993.36983050848,59,10,86,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,R2BL34.SA,R2BL34,bdr,ROBLOX CORP,DRN,BRR2BLBDR007,2023-01-02,14.84,97928.581,60,7,305,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TMCO34.SA,TMCO34,bdr,TOYOTAMO,DRN,BRTMCOBDR001,2023-01-02,44.7,97570.63766666666,60,39,179,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DEEC34.SA,DEEC34,bdr,DEERE CO,DRN ED,BRDEECBDR003,2023-01-02,77.0,96476.92694915253,59,24,685,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ORLY34.SA,ORLY34,bdr,OREILLY AUT,DRN,BRORLYBDR001,2023-01-02,13.8,96358.97818181817,11,1,4,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EAIN34.SA,EAIN34,bdr,ELECTR ARTS,DRN,BREAINBDR007,2023-01-02,323.77,95065.07186440677,59,5,8,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MOSC34.SA,MOSC34,bdr,MOSAIC CO,DRN,BRMOSCBDR003,2023-01-02,39.34,92670.09633333333,60,7,337,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BONY34.SA,BONY34,bdr,BNY MELLON,DRN,BRBONYBDR001,2023-01-02,244.99,92086.16066666666,60,15,142,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MSBR34.SA,MSBR34,bdr,MORGAN STAN,DRN,BRMSBRBDR008,2023-01-02,87.5,91721.23741379309,58,7,640,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,A1DM34.SA,A1DM34,bdr,ARCHER DANIE,DRN,BRA1DMBDR002,2023-01-02,502.16,91129.74088235294,34,8,20,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,D1VN34.SA,D1VN34,bdr,DEVON ENERGY,DRN,BRD1VNBDR009,2023-01-02,334.22,90641.24389830508,59,6,157,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BIIB34.SA,BIIB34,bdr,BIOGEN,DRN,BRBIIBBDR001,2023-01-02,239.99,89754.44800000002,30,1,5,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,R1IN34.SA,R1IN34,bdr,REALTY INCOM,DRN ED,BRR1INBDR000,2023-01-02,170.38,89140.44333333333,60,1,5,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,L1UL34.SA,L1UL34,bdr,LULULEMON AT,DRN,BRL1ULBDR005,2023-01-02,421.18,86299.51476190476,42,7,25,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,U2PS34.SA,U2PS34,bdr,UPSTART HOLD,DRN,BRU2PSBDR007,2023-01-02,3.55,86112.99925925926,54,1,5,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,QCOM34.SA,QCOM34,bdr,QUALCOMM,DRN,BRQCOMBDR007,2023-01-02,49.52,85445.36683333333,60,16,158,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,G1SK34.SA,G1SK34,bdr,GSK PLC,DRN,BRG1SKBDR008,2023-01-02,37.18,85021.37326923077,52,2,9,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,S2UI34.SA,S2UI34,bdr,SUN COMMUN,DRN ED,BRS2UIBDR002,2023-01-02,38.63,81984.29629629629,54,6,144,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,U2ST34.SA,U2ST34,bdr,UNITY SOFTWR,DRN,BRU2STBDR009,2023-01-02,7.58,80132.3395,60,10,1743,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HOND34.SA,HOND34,bdr,HONDA MO,DRN,BRHONDBDR002,2023-01-02,122.79,76913.91166666665,60,3,17,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BEWJ39.SA,BEWJ39,bdr,MSCI JAPAN,DRE,BRBEWJBDR004,2023-01-02,36.8,76463.51516666666,60,8,3002,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MACY34.SA,MACY34,bdr,MACY S,DRN,BRMACYBDR000,2023-01-02,109.28,70374.41625,56,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ARMT34.SA,ARMT34,bdr,ARCELOR,DRN,BRARMTBDR008,2023-01-02,70.56,68123.46084745762,59,3,11,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NEXT34.SA,NEXT34,bdr,NEXTERA ENER,DRN,BRNEXTBDR006,2023-01-02,112.72,67274.90016949152,59,3,20,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ORCL34.SA,ORCL34,bdr,ORACLE,DRN,BRORCLBDR007,2023-01-02,73.66,66686.90389830509,59,49,131,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,M1RO34.SA,M1RO34,bdr,MARATHON OIL,DRN,BRM1ROBDR004,2023-01-02,146.12,59771.434038461535,52,1,4,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,S2QU34.SA,S2QU34,bdr,BLOCK INC.,DRN,BRS2QUBDR005,2023-01-02,13.19,58987.590689655175,58,7,47,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BURT39.SA,BURT39,bdr,BKR MS WLD,DRE,BRBURTBDR009,2023-01-02,38.44,55830.96384615384,13,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,S2NW34.SA,S2NW34,bdr,SNOWFLAKE,DRN,BRS2NWBDR008,2023-01-02,18.73,55095.737199999996,50,4,695,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,T1TW34.SA,T1TW34,bdr,TAKE-TWO INT,DRN,BRT1TWBDR006,2023-01-02,137.83,53602.07033333333,60,3,60,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,T1SO34.SA,T1SO34,bdr,THE SOUTHERN,DRN,BRT1SOBDR005,2023-01-02,369.99,53142.697222222225,18,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FDMO34.SA,FDMO34,bdr,FORD MOTORS,DRN,BRFDMOBDR008,2023-01-02,61.86,52651.494333333336,60,9,46,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,N2ET34.SA,N2ET34,bdr,CLOUDFLARE,DRN,BRN2ETBDR008,2023-01-02,13.13,51969.39657894737,38,1,153,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,C2RW34.SA,C2RW34,bdr,CROWDSTRIKE,DRN,BRC2RWBDR007,2023-01-02,25.28,51717.65236363636,55,3,35,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,F1RA34.SA,F1RA34,bdr,FRANKLIN RES,DRN ED,BRF1RABDR002,2023-01-02,139.73,49169.3404,25,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ULEV34.SA,ULEV34,bdr,UNILEVER,DRN,BRULEVBDR002,2023-01-02,270.89,48398.48166666667,60,5,15,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,D1OC34.SA,D1OC34,bdr,DOCUSIGN INC,DRN,BRD1OCBDR007,2023-01-02,15.19,48169.32929824561,57,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BEWY39.SA,BEWY39,bdr,MSCISOUTHKOR,DRE,BRBEWYBDR003,2023-01-02,38.04,48117.312666666665,30,2,5,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BURA39.SA,BURA39,bdr,GX URANIUM,DRE ED,BRBURABDR009,2023-01-02,35.46,47097.689830508476,59,10,625,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,E1QN34.SA,E1QN34,bdr,EQUINOR ASA,DRN,BRE1QNBDR008,2023-01-02,96.29,46625.287599999996,50,4,7,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,E1XC34.SA,E1XC34,bdr,EXELON CORP,DRN,BRE1XCBDR007,2023-01-02,228.52,45298.08349999999,60,9,90,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HPQB34.SA,HPQB34,bdr,HP COMPANY,DRN,BRHPQBBDR006,2023-01-02,145.65,42068.542,60,8,161,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TEXA34.SA,TEXA34,bdr,TEXAS INC,DRN,BRTEXABDR003,2023-01-02,58.09,39993.64316666666,60,1,10,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,S1BS34.SA,S1BS34,bdr,SIBANYE STIL,DRN,BRS1BSBDR003,2023-01-02,28.51,39743.3195,60,3,21,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GILD34.SA,GILD34,bdr,GILEAD,DRN,BRGILDBDR000,2023-01-02,227.44,38899.25476190476,42,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MOOO34.SA,MOOO34,bdr,ALTRIA GROUP,DRN ED,BRMOOOBDR007,2023-01-02,243.5,36936.35634615384,52,2,79,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CVSH34.SA,CVSH34,bdr,CVS HEALTH,DRN,BRCVSHBDR008,2023-01-02,49.39,36186.47779661017,59,2,10,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MDLZ34.SA,MDLZ34,bdr,MONDELEZ INT,DRN ED,BRMDLZBDR002,2023-01-02,176.62,35186.04441860465,43,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,L1BT34.SA,L1BT34,bdr,LIBERTY GLOB,DRN,BRL1BTBDR016,2023-01-02,102.96,35096.875714285714,7,1,4,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SIMN34.SA,SIMN34,bdr,SIMON PROP,DRN,BRSIMNBDR002,2023-01-02,158.43,34404.61051724138,58,3,13,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,P1NR34.SA,P1NR34,bdr,PENTAIR PLC,DRN,BRP1NRBDR003,2023-01-02,237.51,32823.72833333333,6,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,B2YN34.SA,B2YN34,bdr,BEYOND MEAT,DRN,BRB2YNBDR003,2023-01-02,3.24,31006.647166666666,60,8,86,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,COTY34.SA,COTY34,bdr,COTY INC,DRN,BRCOTYBDR006,2023-01-02,22.63,30720.553142857145,35,3,46,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,R1CL34.SA,R1CL34,bdr,ROYAL CARIBB,DRN,BRR1CLBDR007,2023-01-02,133.79,30355.753333333338,36,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BSHV39.SA,BSHV39,bdr,BKR SHORT TR,DRE,BRBSHVBDR000,2023-01-02,60.99,30127.496052631574,38,2,29,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ABTT34.SA,ABTT34,bdr,ABBOTT,DRN,BRABTTBDR007,2023-01-02,49.44,29165.562,45,4,8,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,A2MR34.SA,A2MR34,bdr,AMYRIS INC,DRN,BRA2MRBDR000,2023-01-02,7.5,28618.593703703704,54,9,1301,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
