decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2022-01-03,XPBR31.SA,XPBR31,bdr,XP INC,DR1,BRXPBRBDR001,2022-01-03,164.84,223887268.54466668,60,10395,369633,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SCHW34.SA,SCHW34,bdr,SCHWAB,DRN,BRSCHWBDR006,2022-01-03,121.09,424493.6515254237,59,5,417,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CTGP34.SA,CTGP34,bdr,CITIGROUP,DRN,BRCTGPBDR000,2022-01-03,59.84,423288.73099999997,60,34,2154,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,INTU34.SA,INTU34,bdr,INTUIT INC,DRN,BRINTUBDR003,2022-01-03,895.5,417596.78050000005,60,9,36,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,GEOO34.SA,GEOO34,bdr,GE,DRN,BRGEOOBDR000,2022-01-03,546.21,415820.1963333333,60,4,56,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BHPG34.SA,BHPG34,bdr,BHP GROUP,DRN,BRBHPGBDR007,2022-01-03,342.43,408984.3553191489,47,7,22,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1AP34.SA,A1AP34,bdr,ADVANCE AUTO,DRN,BRA1APBDR001,2022-01-03,83.12,397082.2608888889,45,2,122,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S2HO34.SA,S2HO34,bdr,SHOPIFY INC,DRN,BRS2HOBDR007,2022-01-03,63.43,396895.13578947366,57,12,1502,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CATP34.SA,CATP34,bdr,CATERPILLAR,DRN,BRCATPBDR003,2022-01-03,73.08,393572.28500000003,60,26,317,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EBAY34.SA,EBAY34,bdr,EBAY,DRN,BREBAYBDR009,2022-01-03,189.9,392983.35666666663,60,26,166,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RYTT34.SA,RYTT34,bdr,RAYTHEONTECH,DRN,BRRYTTBDR003,2022-01-03,82.09,387868.553220339,59,4,980,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,TWTR34.SA,TWTR34,bdr,TWITTER,DRN,BRTWTRBDR007,2022-01-03,122.79,384742.51616666664,60,110,3805,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,AMGN34.SA,AMGN34,bdr,AMGEN,DRN,BRAMGNBDR004,2022-01-03,45.46,367384.084,60,2,3810,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BDVY39.SA,BDVY39,bdr,SELECT DIVID,DRN,BRBDVYBDR007,2022-01-03,70.09,364708.2631666667,60,26,8928,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,U2ST34.SA,U2ST34,bdr,UNITY SOFTWR,DRN,BRU2STBDR009,2022-01-03,39.69,358572.8426666667,60,52,40458,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ACNB34.SA,ACNB34,bdr,ACCENTURE,DRN,BRACNBBDR006,2022-01-03,2312.31,358251.32058823534,51,12,115,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,P1LD34.SA,P1LD34,bdr,PROLOGIS INC,DRN,BRP1LDBDR007,2022-01-03,468.12,355851.1638333333,60,43,1864,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S2UI34.SA,S2UI34,bdr,SUN COMMUN,DRN ED,BRS2UIBDR002,2022-01-03,58.3,350704.234117647,51,1,14669,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,DEOP34.SA,DEOP34,bdr,DIAGEO PL,DRN,BRDEOPBDR004,2022-01-03,1242.3,345281.73727272724,44,5,8,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SIMN34.SA,SIMN34,bdr,SIMON PROP,DRN,BRSIMNBDR002,2022-01-03,225.93,342366.764,60,20,320,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FDXB34.SA,FDXB34,bdr,FEDEX CORP,DRN,BRFDXBBDR002,2022-01-03,1470.02,337621.13654545456,55,13,431,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S1PO34.SA,S1PO34,bdr,SPOTIFY TECH,DRN,BRS1POBDR002,2022-01-03,345.67,331923.5563333333,60,83,500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BURT39.SA,BURT39,bdr,BKR MS WLD,DRN ED,BRBURTBDR009,2022-01-03,51.25,325540.3745454545,11,2,4,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MACY34.SA,MACY34,bdr,MACY S,DRN,BRMACYBDR000,2022-01-03,154.65,323109.7343333333,60,145,5283,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S2QU34.SA,S2QU34,bdr,BLOCK INC.,DRN,BRS2QUBDR005,2022-01-03,36.72,320788.1815254237,59,19,647,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BLAK34.SA,BLAK34,bdr,BLACKROCK,DRN,BRBLAKBDR003,2022-01-03,861.05,320287.99799999996,60,19,515,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,N1DA34.SA,N1DA34,bdr,NASDAQ INC,DRN,BRN1DABDR002,2022-01-03,577.02,316763.57416666666,60,33,406,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BEWG39.SA,BEWG39,bdr,MSCI GERMANY,DRN ED,BRBEWGBDR000,2022-01-03,62.43,313165.9737931035,58,6,24,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EQIX34.SA,EQIX34,bdr,EQUINIX INC,DRN,BREQIXBDR002,2022-01-03,59.21,304779.4006666666,60,36,625,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CSCO34.SA,CSCO34,bdr,CISCO,DRN,BRCSCOBDR004,2022-01-03,72.45,303803.245,60,32,1546,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SNEC34.SA,SNEC34,bdr,SONY GROUP,DRN,BRSNECBDR002,2022-01-03,714.71,300503.0028333334,60,20,69,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,TMOS34.SA,TMOS34,bdr,THERMFISCHER,DRN,BRTMOSBDR007,2022-01-03,75.88,296109.89616666664,60,10,362,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1UT34.SA,A1UT34,bdr,AUTODESK INC,DRN,BRA1UTBDR001,2022-01-03,402.88,288167.4141666667,60,5,766,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BITO39.SA,BITO39,bdr,CORE SP TOTA,DRN,BRBITOBDR001,2022-01-03,61.23,283689.5046666667,60,12,3892,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIYE39.SA,BIYE39,bdr,BKR US ENER,DRN,BRBIYEBDR002,2022-01-03,58.25,283158.61,41,11,21400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RIOT34.SA,RIOT34,bdr,RIO TINTO,DRN,BRRIOTBDR007,2022-01-03,377.77,280133.87810344825,58,18,927,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIWF39.SA,BIWF39,bdr,RUSSEL1000GR,DRN,BRBIWFBDR003,2022-01-03,70.01,278088.5646153846,39,7,3710,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1ZN34.SA,A1ZN34,bdr,ASTRAZENECA,DRN,BRA1ZNBDR003,2022-01-03,55.06,277690.506,60,71,908,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,D1OM34.SA,D1OM34,bdr,DOMINION ENE,DRN,BRD1OMBDR006,2022-01-03,222.42,275029.30041666667,24,40,1000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,E1QN34.SA,E1QN34,bdr,EQUINOR ASA,DRN,BRE1QNBDR008,2022-01-03,74.47,272972.86057692306,52,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,T1OW34.SA,T1OW34,bdr,AMERICAN TOW,DRN ED,BRT1OWBDR007,2022-01-03,405.48,270240.17850000004,60,6,1092,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,GILD34.SA,GILD34,bdr,GILEAD,DRN,BRGILDBDR000,2022-01-03,205.54,267786.37810344825,58,13,5691,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIDU34.SA,BIDU34,bdr,BAIDU INC,DRN,BRBIDUBDR002,2022-01-03,841.0,266168.2733898305,59,5,16,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BUSR39.SA,BUSR39,bdr,CORE US REIT,DRN,BRBUSRBDR001,2022-01-03,62.46,263525.3656896552,58,6,173,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,T1TW34.SA,T1TW34,bdr,TAKE-TWO INT,DRN,BRT1TWBDR006,2022-01-03,253.28,256529.56483333334,60,29,1042,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,AXPB34.SA,AXPB34,bdr,AMERICAN EXP,DRN,BRAXPBBDR007,2022-01-03,95.29,249170.595,60,6,178,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,LILY34.SA,LILY34,bdr,LILLY,DRN,BRLILYBDR006,2022-01-03,766.15,247429.5868333333,60,5,117,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,LOWC34.SA,LOWC34,bdr,LOWES COMPA,DRN,BRLOWCBDR007,2022-01-03,721.73,246137.16478260868,46,3,19,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,UPSS34.SA,UPSS34,bdr,UPS,DRN,BRUPSSBDR009,2022-01-03,74.83,244441.00033898305,59,6,128,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIXJ39.SA,BIXJ39,bdr,GLOBALHEALTH,DRN,BRBIXJBDR003,2022-01-03,63.24,241663.517,60,15,409,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,D1OC34.SA,D1OC34,bdr,DOCUSIGN INC,DRN,BRD1OCBDR007,2022-01-03,44.36,238192.4545,60,24,1486,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1LG34.SA,A1LG34,bdr,ALIGN TECHNO,DRN,BRA1LGBDR007,2022-01-03,916.0,235883.77589285717,56,5,30,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIYF39.SA,BIYF39,bdr,US FINANCIAL,DRN,BRBIYFBDR009,2022-01-03,33.06,234149.17483333332,60,24,1134,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIYW39.SA,BIYW39,bdr,US TECHNOLOG,DRN,BRBIYWBDR004,2022-01-03,18.74,230521.54933333333,60,29,24434,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,K1LA34.SA,K1LA34,bdr,KLA CORP,DRN,BRK1LABDR008,2022-01-03,613.92,230381.28741379306,58,3,110,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,D1DG34.SA,D1DG34,bdr,DATADOG INC,DRN,BRD1DGBDR001,2022-01-03,92.42,225537.67464285714,56,23,4128,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MMMC34.SA,MMMC34,bdr,3M,DRN,BRMMMCBDR000,2022-01-03,251.82,222824.43550000002,60,30,780,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ATTB34.SA,ATTB34,bdr,ATT INC,DRN,BRATTBBDR007,2022-01-03,48.34,222070.837,60,125,4500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,TMCO34.SA,TMCO34,bdr,TOYOTAMO,DRN,BRTMCOBDR001,2022-01-03,1057.82,219815.7638983051,59,5,18,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,P1SA34.SA,P1SA34,bdr,PUBLIC STORA,DRN,BRP1SABDR008,2022-01-03,412.1,219665.02054054054,37,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,NETE34.SA,NETE34,bdr,NETEASE,DRN,BRNETEBDR006,2022-01-03,571.25,214804.96470588233,51,4,6,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIJR39.SA,BIJR39,bdr,CORESMALLCAP,DRN,BRBIJRBDR005,2022-01-03,81.74,213508.45716666666,60,13,2602,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ULEV34.SA,ULEV34,bdr,UNILEVER,DRN,BRULEVBDR002,2022-01-03,306.19,209302.81300000002,60,18,502,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,C1CI34.SA,C1CI34,bdr,CROWN CASTLE,DRN,BRC1CIBDR000,2022-01-03,293.49,209129.48734693878,49,2,302,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,M2PW34.SA,M2PW34,bdr,MEDICAL P TR,DRN,BRM2PWBDR009,2022-01-03,65.9,207136.0653846154,39,7,67,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,L1IN34.SA,L1IN34,bdr,LINDE PLC,DRN,BRL1INBDR006,2022-01-03,481.92,206422.95794871796,39,1,4,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,DDNB34.SA,DDNB34,bdr,DUPONT N INC,DRN,BRDDNBBDR008,2022-01-03,458.36,204742.92125,32,2,32,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BMTU39.SA,BMTU39,bdr,MSCIUSAMOM F,DRN,BRBMTUBDR000,2022-01-03,51.77,203946.0266,50,2,1800,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ABBV34.SA,ABBV34,bdr,ABBVIE,DRN,BRABBVBDR001,2022-01-03,763.67,203914.25931034482,58,6,506,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,R1CL34.SA,R1CL34,bdr,ROYAL CARIBB,DRN,BRR1CLBDR007,2022-01-03,228.54,201874.90055555553,54,62,5215,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,N1VO34.SA,N1VO34,bdr,NOVO NORDISK,DRN,BRN1VOBDR005,2022-01-03,76.89,200128.0288135593,59,7,181,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIEF39.SA,BIEF39,bdr,COREMSCIEAFE,DRN ED,BRBIEFBDR001,2022-01-03,53.15,198904.28892857142,56,5,160,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,R1KU34.SA,R1KU34,bdr,ROKU INC,DRN,BRR1KUBDR001,2022-01-03,66.1,196459.18483333333,60,5,74,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,NEXT34.SA,NEXT34,bdr,NEXTERA ENER,DRN,BRNEXTBDR006,2022-01-03,129.95,196142.32745762714,59,113,1434,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ABTT34.SA,ABTT34,bdr,ABBOTT,DRN,BRABTTBDR007,2022-01-03,196.23,194440.32636363636,55,9,133,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CVSH34.SA,CVSH34,bdr,CVS HEALTH,DRN,BRCVSHBDR008,2022-01-03,292.0,192380.37728813558,59,8,103,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,Z1TS34.SA,Z1TS34,bdr,ZOETIS INC,DRN,BRZ1TSBDR006,2022-01-03,333.5,184347.84638297872,47,2,40,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ARMT34.SA,ARMT34,bdr,ARCELOR,DRN,BRARMTBDR008,2022-01-03,91.01,182651.40483333336,60,22,1467,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,C1TV34.SA,C1TV34,bdr,CORTEVA INC,DRN,BRC1TVBDR007,2022-01-03,65.32,181624.3378181818,55,1,6,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,B1TI34.SA,B1TI34,bdr,BRITISH AMER,DRN ED,BRB1TIBDR005,2022-01-03,43.07,177570.19366666666,60,20,9390,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,N1VS34.SA,N1VS34,bdr,NOVARTIS AG,DRN,BRN1VSBDR006,2022-01-03,49.9,174407.41631578948,57,4,650,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S1HW34.SA,S1HW34,bdr,THE SHERWIN,DRN,BRS1HWBDR002,2022-01-03,190.6,174276.8721875,32,7,25,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RDSA35.SA,RDSA35,bdr,RD SHELL,DRN,BRRDSABDR017,2022-01-03,63.36,173498.05355932203,59,2,104,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,F1IS34.SA,F1IS34,bdr,FISERV INC,DRN,BRF1ISBDR003,2022-01-03,304.8,172583.63454545455,11,3,133,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MDTC34.SA,MDTC34,bdr,MEDTRONIC,DRN ED,BRMDTCBDR004,2022-01-03,300.55,171465.80893617022,47,3,250,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,DHER34.SA,DHER34,bdr,DANAHER CORP,DRN ED,BRDHERBDR004,2022-01-03,446.99,170897.89389830508,59,8,596,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,H1SB34.SA,H1SB34,bdr,HSBC HOLDING,DRN,BRH1SBBDR006,2022-01-03,43.16,170277.55035714287,56,2,3,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BBYY34.SA,BBYY34,bdr,BEST BUY,DRN,BRBBYYBDR005,2022-01-03,581.57,167893.63377777778,45,3,31,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BNDA39.SA,BNDA39,bdr,MSCI INDIA,DRN ED,BRBNDABDR004,2022-01-03,66.06,166833.1438333333,60,5,115,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,OXYP34.SA,OXYP34,bdr,OCCIDENT PTR,DRN,BROXYPBDR000,2022-01-03,87.95,164482.04982142858,56,6,97,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BEWT39.SA,BEWT39,bdr,MSCI TAIWAN,DRN,BRBEWTBDR003,2022-01-03,63.65,164105.77471698113,53,8,3852,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,F1NI34.SA,F1NI34,bdr,FIDELITY NAT,DRN,BRF1NIBDR004,2022-01-03,40.39,161722.6717948718,39,17,7965,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,B1BL34.SA,B1BL34,bdr,BHP GROUP PL,DRN,BRB1BLBDR007,2022-01-03,67.76,155853.97807017545,57,3,60,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BEWW39.SA,BEWW39,bdr,MSCI MEXICO,DRN,BRBEWWBDR007,2022-01-03,71.77,153391.79432432432,37,6,5297,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MOSC34.SA,MOSC34,bdr,MOSAIC CO,DRN,BRMOSCBDR003,2022-01-03,113.78,151666.14322033897,59,12,2518,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
