decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2024-01-02,CEDO4.SA,CEDO4,equity,CEDRO,PN      N1,BRCEDOACNPR5,2024-01-02,26.71,85814.18644067796,59,16,2700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,LVTC3.SA,LVTC3,equity,WDC NETWORKS,ON      NM,BRLVTCACNOR4,2024-01-02,4.22,85049.43333333333,60,49,9700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BPAC5.SA,BPAC5,equity,BTGP BANCO,PNA     N2,BRBPACACNPA0,2024-01-02,9.87,83038.75,60,57,13800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,TELB4.SA,TELB4,equity,TELEBRAS,PN,BRTELBACNPR9,2024-01-02,12.31,82264.13333333333,60,29,10700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,DOTZ3.SA,DOTZ3,equity,DOTZ SA,ON  EG  NM,BRDOTZACNOR7,2024-01-02,7.8,80995.21666666666,60,24,5900,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,OSXB3.SA,OSXB3,equity,OSX BRASIL,ON      NM,BROSXBACNOR8,2024-01-02,4.27,80283.45,60,7,1300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BOBR4.SA,BOBR4,equity,BOMBRIL,PN,BRBOBRACNPR3,2024-01-02,2.0,74818.11666666667,60,57,41600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,EQPA3.SA,EQPA3,equity,EQTL PARA,ON,BREQPAACNOR1,2024-01-02,7.63,72751.36666666667,60,9,3000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,TEKA4.SA,TEKA4,equity,TEKA,PN,BRTEKAACNPR3,2024-01-02,21.0,67554.96363636364,55,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,MNPR3.SA,MNPR3,equity,MINUPAR,ON,BRMNPRACNOR5,2024-01-02,18.85,67031.80357142857,56,5,2000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,WLMM4.SA,WLMM4,equity,WLM IND COM,PN,BRWLMMACNPR3,2024-01-02,30.99,65830.9,50,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CRPG6.SA,CRPG6,equity,CRISTAL,PNB,BRCRPGACNPB1,2024-01-02,36.11,62929.89473684211,57,25,5600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CRIV4.SA,CRIV4,equity,ALFA FINANC,PN,BRCRIVACNPR1,2024-01-02,5.87,62426.525,40,25,102400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,REDE3.SA,REDE3,equity,REDE ENERGIA,ON,BRREDEACNOR7,2024-01-02,6.67,62284.683333333334,60,42,7500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BIOM3.SA,BIOM3,equity,BIOMM,ON      MA,BRBIOMACNOR2,2024-01-02,5.75,60346.13333333333,60,10,1300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN,BRMGELACNPR3,2024-01-02,13.49,60256.06,50,9,2000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RDNI3.SA,RDNI3,equity,RNI,ON      NM,BRRDNIACNOR9,2024-01-02,4.63,57538.96666666667,60,65,26700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BRIV4.SA,BRIV4,equity,ALFA INVEST,PN,BRBRIVACNPR3,2024-01-02,10.87,51014.96,50,12,3400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,GEPA4.SA,GEPA4,equity,GER PARANAP,PN,BRGEPAACNPR9,2024-01-02,26.1,45946.92452830189,53,7,1500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,TELB3.SA,TELB3,equity,TELEBRAS,ON,BRTELBACNOR2,2024-01-02,15.42,45529.166666666664,48,4,500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SNSY5.SA,SNSY5,equity,SANSUY,PNA,BRSNSYACNPA5,2024-01-02,3.82,43668.566666666666,60,42,17800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BEES4.SA,BEES4,equity,BANESTES,PN  EJ,BRBEESACNPR6,2024-01-02,10.23,41807.23333333333,60,61,12700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,MNDL3.SA,MNDL3,equity,MUNDIAL,ON,BRMNDLACNOR4,2024-01-02,52.6,40819.74509803922,51,9,1100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RNEW11.SA,RNEW11,equity,RENOVA,UNT     N2,BRRNEWCDAM15,2024-01-02,4.08,39326.75,60,379,56300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ALPA3.SA,ALPA3,equity,ALPARGATAS,ON      N1,BRALPAACNOR0,2024-01-02,10.0,38401.11666666667,60,20,2900,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CGAS3.SA,CGAS3,equity,COMGAS,ON  EJ,BRCGASACNOR0,2024-01-02,121.99,35680.666666666664,24,2,600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BAHI3.SA,BAHI3,equity,BAHEMA,ON      MA,BRBAHIACNOR1,2024-01-02,7.96,34065.69642857143,56,5,1600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BAUH4.SA,BAUH4,equity,EXCELSIOR,PN,BRBAUHACNPR3,2024-01-02,81.87,33606.36363636364,22,4,400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2024-01-02,4.4,31795.91379310345,58,20,11700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,EUCA3.SA,EUCA3,equity,EUCATEX,ON  EJ  N1,BREUCAACNOR1,2024-01-02,16.5,30462.392156862745,51,10,1100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,DEXP4.SA,DEXP4,equity,DEXXOS PAR,PN  ED  N1,BRDEXPACNPR8,2024-01-02,11.45,30397.763636363637,55,5,500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2024-01-02,1.18,30295.9,60,51,28400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,FRTA3.SA,FRTA3,equity,POMIFRUTAS,ON      NM,BRFRTAACNOR8,2024-01-02,1.9,24305.3,60,35,13000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,UNIP5.SA,UNIP5,equity,UNIPAR,PNA ED,BRUNIPACNPA0,2024-01-02,78.11,24171.91176470588,34,2,200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BMEB3.SA,BMEB3,equity,MERCANTIL,ON  EJ  N1,BRBMEBACNOR8,2024-01-02,20.22,23427.425,40,4,600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ATOM3.SA,ATOM3,equity,ATOMPAR,ON,BRATOMACNOR1,2024-01-02,2.22,23201.266666666666,60,32,4800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BGIP4.SA,BGIP4,equity,BANESE,PN,BRBGIPACNPR8,2024-01-02,23.0,22932.51724137931,58,10,2600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,IGTI4.SA,IGTI4,equity,IGUATEMI S.A,PN      N1,BRIGTIACNPR5,2024-01-02,10.48,22048.314285714285,35,6,800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PTNT3.SA,PTNT3,equity,PETTENATI,ON,BRPTNTACNOR6,2024-01-02,10.98,21698.28888888889,45,7,1600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CTKA4.SA,CTKA4,equity,KARSTEN,PN,BRCTKAACNPR7,2024-01-02,18.39,21542.297297297297,37,2,200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BNBR3.SA,BNBR3,equity,NORD BRASIL,ON,BRBNBRACNOR8,2024-01-02,112.0,20462.0,30,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,NUTR3.SA,NUTR3,equity,NUTRIPLANT,ON      MA,BRNUTRACNOR0,2024-01-02,4.3,19397.05,60,21,4000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,DOHL4.SA,DOHL4,equity,DOHLER,PN,BRDOHLACNPR9,2024-01-02,5.19,18422.094339622643,53,5,500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HBTS5.SA,HBTS5,equity,HABITASUL,PNA,BRHBTSACNPA3,2024-01-02,47.22,17998.23076923077,13,4,500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RPMG3.SA,RPMG3,equity,PET MANGUINH,ON,BRRPMGACNOR9,2024-01-02,2.13,17820.583333333332,60,27,8800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CRIV3.SA,CRIV3,equity,ALFA FINANC,ON,BRCRIVACNOR4,2024-01-02,5.89,17262.962962962964,27,2,400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,EKTR4.SA,EKTR4,equity,ELEKTRO,PN,BREKTRACNPR7,2024-01-02,38.11,16614.363636363636,33,4,600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HOOT4.SA,HOOT4,equity,HOTEIS OTHON,PN,BRHOOTACNPR9,2024-01-02,2.79,15631.50847457627,59,8,800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BRIV3.SA,BRIV3,equity,ALFA INVEST,ON,BRBRIVACNOR6,2024-01-02,10.76,15397.23076923077,26,2,1000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,AVLL3.SA,AVLL3,equity,ALPHAVILLE,ON  ES  NM,BRAVLLACNOR5,2024-01-02,5.0,14213.901960784313,51,3,300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,EQMA3B.SA,EQMA3B,equity,EQTLMARANHAO,ON      MB,BREQMAACNOR8,2024-01-02,29.5,14080.024390243903,41,3,600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PATI3.SA,PATI3,equity,PANATLANTICA,ON,BRPATIACNOR6,2024-01-02,29.1,13409.92857142857,14,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CEDO3.SA,CEDO3,equity,CEDRO,ON      N1,BRCEDOACNOR8,2024-01-02,28.0,13101.045454545454,22,3,400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CLSC3.SA,CLSC3,equity,CELESC,ON  EJ  N2,BRCLSCACNOR6,2024-01-02,61.54,12563.034482758621,29,1,200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BMKS3.SA,BMKS3,equity,BIC MONARK,ON,BRBMKSACNOR9,2024-01-02,359.97,12282.362372881356,59,11,50,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CTNM3.SA,CTNM3,equity,COTEMINAS,ON,BRCTNMACNOR9,2024-01-02,8.0,11503.206896551725,29,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BSLI4.SA,BSLI4,equity,BRB BANCO,PN,BRBSLIACNPR2,2024-01-02,12.29,11038.314285714287,35,2,200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BRGE3.SA,BRGE3,equity,ALFA CONSORC,ON,BRBRGEACNOR6,2024-01-02,11.28,11004.117647058823,17,1,600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HAGA3.SA,HAGA3,equity,HAGA S/A,ON,BRHAGAACNOR7,2024-01-02,2.85,9667.55357142857,56,18,5100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BALM4.SA,BALM4,equity,BAUMER,PN,BRBALMACNPR2,2024-01-02,10.01,9085.484848484848,33,5,500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,LIPR3.SA,LIPR3,equity,ELETROPAR,ON,BRLIPRACNOR7,2024-01-02,71.99,9071.57142857143,7,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,AFLT3.SA,AFLT3,equity,AFLUENTE T,ON,BRAFLTACNOR1,2024-01-02,8.44,9070.135135135135,37,23,3800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,NEXP3.SA,NEXP3,equity,NEXPE,ON      NM,BRNEXPACNOR0,2024-01-02,5.01,8736.421052631578,57,7,3000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SOND5.SA,SOND5,equity,SONDOTECNICA,PNA,BRSONDACNPA8,2024-01-02,54.0,7975.0,4,1,200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ESTR4.SA,ESTR4,equity,ESTRELA,PN,BRESTRACNPR0,2024-01-02,4.18,7846.578947368421,19,6,2600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RPAD3.SA,RPAD3,equity,ALFA HOLDING,ON,BRRPADACNOR1,2024-01-02,7.93,7398.962962962963,27,1,800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CBEE3.SA,CBEE3,equity,AMPLA ENERG,ON,BRCBEEACNOR3,2024-01-02,14.8,7278.25,12,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,GSHP3.SA,GSHP3,equity,GENERALSHOPP,ON,BRGSHPACNOR7,2024-01-02,15.0,6531.222222222223,9,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CPLE5.SA,CPLE5,equity,COPEL,PNA     N2,BRCPLEACNPA1,2024-01-02,22.78,6215.04,25,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BSLI3.SA,BSLI3,equity,BRB BANCO,ON,BRBSLIACNOR5,2024-01-02,13.32,6004.911764705882,34,5,700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,EALT3.SA,EALT3,equity,ACO ALTONA,ON,BREALTACNOR4,2024-01-02,9.78,4921.137931034483,29,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PLAS3.SA,PLAS3,equity,PLASCAR PART,ON,BRPLASACNOR2,2024-01-02,7.3,3655.782608695652,23,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2024-01-02,6.69,2585.818181818182,22,2,200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,USIM6.SA,USIM6,equity,USIMINAS,PNB     N1,BRUSIMACNPB4,2024-01-02,15.19,2301.25,4,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PINE3.SA,PINE3,equity,PINE,ON      N2,BRPINEACNOR1,2024-01-02,5.23,2034.3333333333333,3,1,1000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,NORD3.SA,NORD3,equity,NORDON MET,ON,BRNORDACNOR7,2024-01-02,3.3,1701.5263157894738,19,1,100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PPLA11.SA,PPLA11,equity,PPLA,UNT,BRPPLAUNT007,2024-01-02,3.7,1363.4681666666665,60,155,374,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,DTCY3.SA,DTCY3,equity,DTCOM-DIRECT,ON,BRDTCYACNOR5,2024-01-02,4.5,1346.2857142857142,14,1,300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2024-01-02,128.76,568757246.4138334,60,45546,4391818,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2024-01-02,109.91,351694293.15216666,60,46656,6856269,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BOVV11.SA,BOVV11,etf,IT NOW IBOV,CI,BRBOVVCTF009,2024-01-02,135.17,197283776.5765,60,8426,840275,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,IVVB11.SA,IVVB11,etf,ISHARE SP500,CI,BRIVVBCTF001,2024-01-02,259.0,61456316.21583333,60,4395,177031,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2024-01-02,131.75,13814346.387833333,60,90,135144,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HASH11.SA,HASH11,etf,HASHDEX NCI,CI,BRHASHCTF018,2024-01-02,34.41,11656752.370333334,60,3884,632684,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BOVX11.SA,BOVX11,etf,TREND IBOVX,CI,BRBOVXCTF005,2024-01-02,13.41,10263091.838666668,60,384,330727,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BBOV11.SA,BBOV11,etf,BB ETF IBOV,CI,BRBBOVCTF001,2024-01-02,68.75,9854233.480166666,60,1691,49958,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,GOLD11.SA,GOLD11,etf,TREND OURO,CI,BRGOLDCTF015,2024-01-02,10.67,9328863.772000002,60,722,669949,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,NASD11.SA,NASD11,etf,TREND NASDAQ,CI,BRNASDCTF007,2024-01-02,11.33,6136128.934833334,60,1836,261485,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SMAC11.SA,SMAC11,etf,IT NOW SMALL,CI,BRSMACCTF001,2024-01-02,57.85,4917310.587833333,60,759,128096,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BOVB11.SA,BOVB11,etf,ETF BRA IBOV,CI,BRBOVBCTF001,2024-01-02,134.38,3938494.080833333,60,1492,21701,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2024-01-02,91.44,3913668.0215,60,1373,15498,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
