date,static,volatility_target,mean_variance,linear_trailing_12m,linear_above_trend,linear_drawdown,linear_market_trailing_12m,linear_short_volatility,oracle_binary,oracle_continuous
2023-02-28,0.55,0.5160767934622217,0.11279293838121679,0.55,0.55,0.55,0.55,0.6719127277384734,0.0,0.0
2023-03-31,0.55,0.4897700191391916,0.042318878889033976,0.55,0.55,0.55,0.55,0.7078994604527962,0.0,0.0
2023-04-30,0.55,0.5466753149777314,-0.04979555596097029,0.55,0.55,0.55,0.55,0.6215524467229766,0.0,0.0
2023-05-31,0.55,0.5374924185582075,-0.1294908760124312,0.55,0.55,0.55,0.55,0.47093809632719585,0.95,0.95
2023-06-30,0.55,0.498058006815662,-0.06543098545711366,0.55,0.55,0.55,0.55,0.585860981000782,0.95,0.95
2023-07-31,0.55,0.4997672057788654,0.0018657472954811357,0.55,0.55,0.55,0.55,0.6116706252570271,0.95,0.5554753787984416
2023-08-31,0.55,0.5040698833612053,-0.000526785048859023,0.55,0.55,0.55,0.55,0.5041071886421765,0.0,0.0
2023-09-30,0.55,0.5178818561821308,0.017466401643734617,0.55,0.55,0.55,0.55,0.5319140331178768,0.95,0.23533830099915198
2023-10-31,0.55,0.5229121994594248,-0.010808191649225404,0.55,0.55,0.55,0.55,0.42946631127933466,0.0,0.0
2023-11-30,0.55,0.4976643178189991,-0.04768240306000746,0.55,0.55,0.55,0.55,0.4963701569933417,0.95,0.95
2023-12-31,0.55,0.5153395777306835,0.010156152600100136,0.55,0.55,0.55,0.55,0.5817271367213432,0.95,0.95
2024-01-31,0.55,0.5307041342462652,0.032834569872903965,0.55,0.55,0.55,0.55,0.5912797745921722,0.0,0.0
2024-02-29,0.55,0.5684597964547832,0.049045749207876826,0.55,0.55,0.55,0.55,0.5117804209644251,0.95,0.0611023139600437
2024-03-31,0.55,0.6466610536717846,0.08081577752905274,0.55,0.55,0.55,0.55,0.47747493517143613,0.0,0.0
2024-04-30,0.55,0.6171556270421269,-0.004802134861146777,0.55,0.55,0.55,0.55,0.48072756105577175,0.0,0.0
2024-05-31,0.55,0.615248234964125,-0.016452093543503164,0.55,0.55,0.55,0.55,0.42979074586400146,0.0,0.0
2024-06-30,0.55,0.6645521938886,-0.023792617469730434,0.55,0.55,0.55,0.55,0.3912949573396863,0.95,0.95
2024-07-31,0.55,0.771305690333491,0.04967161830629291,0.55,0.55,0.55,0.55,0.5219245490449685,0.95,0.95
2024-08-31,0.55,0.7151201252071135,0.061451554114736046,0.55,0.55,0.55,0.55,0.495324814179797,0.95,0.95
2024-09-30,0.55,0.6857794281196379,0.12067814087236811,0.55,0.55,0.55,0.55,0.437546833982034,0.0,0.0
2024-10-31,0.55,0.6835106929101586,0.12798745615478455,0.55,0.55,0.55,0.55,0.49705439835901516,0.95,0.7833392233573905
